age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
30,Private,Assoc-acdm,10,Divorced,Sales,Not-in-family,White,Male,6737,3585,36,United-States,<=50K
62,Private,Some-college,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,4522,2625,32,United-States,<=50K
26,Self-emp-not-inc,Prof-school,5,Never-married,Prof-specialty,Own-child,White,Male,5062,2499,33,United-States,<=50K
42,Federal-gov,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4206,1482,37,United-States,>50K
33,Private,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4710,1378,33,United-States,<=50K
54,Self-emp-inc,Doctorate,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,5729,1188,46,?,>50K
35,Private,Bachelors,12,Divorced,Prof-specialty,Unmarried,White,Female,4105,1980,36,United-States,<=50K
33,Private,HS-grad,12,Divorced,Sales,Not-in-family,White,Male,4848,2689,38,United-States,<=50K
45,Private,HS-grad,8,Divorced,Sales,Not-in-family,White,Female,5834,3436,45,United-States,<=50K
62,Private,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,4468,3130,44,United-States,>50K
24,Private,HS-grad,11,Never-married,Exec-managerial,Own-child,White,Male,6514,2491,43,United-States,<=50K
50,Local-gov,Some-college,8,Divorced,Adm-clerical,Not-in-family,Black,Female,4456,2514,43,United-States,<=50K
54,Private,Bachelors,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,5344,2490,37,United-States,>50K
58,Private,7th-8th,8,Divorced,Machine-op-inspct,Own-child,White,Male,4614,2585,48,United-States,<=50K
39,Self-emp-inc,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,6319,1816,40,United-States,<=50K
32,Private,HS-grad,12,Divorced,Craft-repair,Unmarried,White,Male,4213,2232,46,United-States,<=50K
27,Private,Bachelors,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,5020,3009,43,United-States,<=50K
20,Private,Some-college,5,Never-married,Other-service,Own-child,White,Male,4267,2490,40,United-States,<=50K
64,Private,7th-8th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,4330,3170,33,United-States,<=50K
55,Self-emp-inc,Masters,9,Widowed,Sales,Not-in-family,White,Female,4896,2496,43,United-States,<=50K
46,Private,HS-grad,8,Divorced,Tech-support,Not-in-family,White,Female,4401,1351,32,United-States,<=50K
45,Private,Some-college,7,Married-civ-spouse,Transport-moving,Husband,White,Male,5721,1429,44,United-States,<=50K
26,Private,HS-grad,8,Never-married,Transport-moving,Not-in-family,White,Male,5106,2638,34,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5046,2856,39,United-States,<=50K
39,Self-emp-inc,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4677,3600,48,United-States,<=50K
47,Private,HS-grad,5,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,4696,2900,44,Thailand,<=50K
35,Private,Masters,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4824,2302,40,United-States,<=50K
38,Private,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,5314,2296,46,United-States,<=50K
50,Private,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6132,2734,50,United-States,<=50K
36,Private,HS-grad,5,Divorced,Adm-clerical,Unmarried,White,Female,5202,2079,42,United-States,<=50K
28,Private,5th-6th,10,Never-married,Craft-repair,Other-relative,White,Male,6318,2215,39,Mexico,<=50K
44,Self-emp-not-inc,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,5030,2327,44,United-States,<=50K
40,Private,HS-grad,7,Divorced,Protective-serv,Unmarried,White,Female,4749,2379,42,United-States,<=50K
55,Private,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,4784,1183,44,United-States,>50K
29,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,6160,3630,50,United-States,<=50K
33,Private,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,6535,2575,31,United-States,<=50K
19,?,Some-college,9,Never-married,?,Own-child,White,Female,5274,2628,39,Japan,<=50K
45,Local-gov,Masters,5,Married-civ-spouse,Prof-specialty,Husband,Black,Male,6681,2036,49,United-States,>50K
23,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,4293,2905,44,United-States,<=50K
31,Private,Assoc-voc,7,Never-married,Protective-serv,Own-child,Black,Male,6443,3799,35,United-States,<=50K
22,Private,Some-college,12,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,6434,3741,50,Philippines,<=50K
59,Private,HS-grad,7,Divorced,Handlers-cleaners,Not-in-family,Black,Male,4879,3675,46,United-States,<=50K
32,Private,Some-college,5,Never-married,Craft-repair,Not-in-family,White,Male,4374,2033,31,United-States,<=50K
49,State-gov,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,6256,1264,43,United-States,<=50K
22,Private,Some-college,7,Never-married,Adm-clerical,Own-child,White,Male,3968,1349,38,United-States,<=50K
26,Private,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,4290,2805,38,United-States,<=50K
23,State-gov,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,4366,2383,34,Vietnam,<=50K
55,Self-emp-not-inc,Some-college,11,Married-civ-spouse,Sales,Wife,White,Female,5661,1056,32,United-States,<=50K
47,Private,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,4299,2179,35,United-States,>50K
44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,6357,3244,49,United-States,<=50K
27,Private,Some-college,5,Never-married,Other-service,Not-in-family,White,Male,4080,2542,33,United-States,<=50K
32,Self-emp-not-inc,Bachelors,6,Married-civ-spouse,Prof-specialty,Wife,White,Female,5714,2396,36,United-States,>50K
20,Private,Some-college,5,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,5478,3295,36,Vietnam,<=50K
66,Local-gov,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,5680,3165,33,United-States,<=50K
40,Private,Some-college,7,Divorced,Craft-repair,Other-relative,White,Male,4464,2767,41,United-States,<=50K
37,Private,Bachelors,9,Never-married,Sales,Not-in-family,White,Female,6223,1118,38,United-States,<=50K
47,Private,Some-college,6,Divorced,Exec-managerial,Unmarried,White,Female,6522,3713,46,Germany,<=50K
62,Self-emp-not-inc,Some-college,7,Married-civ-spouse,Sales,Husband,White,Male,5608,1887,31,United-States,<=50K
19,?,Some-college,11,Never-married,?,Own-child,White,Female,6794,1633,34,United-States,<=50K
47,Private,HS-grad,11,Never-married,Transport-moving,Not-in-family,White,Male,5806,2634,41,United-States,<=50K
44,Local-gov,HS-grad,8,Divorced,Craft-repair,Unmarried,Black,Male,6737,1441,45,United-States,<=50K
26,Local-gov,Bachelors,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,6004,2781,46,United-States,<=50K
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,6314,1349,31,United-States,<=50K
52,Private,11th,11,Married-civ-spouse,Other-service,Husband,White,Male,4562,2043,32,United-States,<=50K
33,Private,Some-college,6,Divorced,Adm-clerical,Unmarried,White,Female,5490,1936,41,United-States,<=50K
48,?,HS-grad,11,Married-civ-spouse,?,Husband,White,Male,5844,1860,34,United-States,<=50K
33,Private,HS-grad,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,6775,1904,39,United-States,<=50K
25,Private,Bachelors,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,6826,2612,44,United-States,<=50K
62,Private,Bachelors,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5409,3031,49,United-States,<=50K
38,Private,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,4669,2482,48,United-States,<=50K
46,Private,HS-grad,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,5055,3254,30,United-States,<=50K
18,?,Some-college,5,Never-married,?,Own-child,White,Female,6821,1712,33,United-States,<=50K
46,Private,Bachelors,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,4793,1805,47,United-States,>50K
38,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,6445,2104,32,United-States,<=50K
52,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,4143,3418,31,United-States,>50K
63,Self-emp-not-inc,7th-8th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,4246,3251,39,United-States,<=50K
49,Private,Some-college,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6342,2506,32,United-States,<=50K
17,Local-gov,11th,6,Never-married,Adm-clerical,Own-child,White,Female,6701,1724,31,United-States,<=50K
33,Private,HS-grad,7,Never-married,Other-service,Not-in-family,White,Female,6208,2556,49,United-States,<=50K
19,Private,Some-college,12,Never-married,Other-service,Own-child,White,Female,6479,987,44,United-States,<=50K
27,?,HS-grad,12,Married-civ-spouse,?,Wife,White,Female,5870,1349,45,United-States,>50K
61,Private,Some-college,5,Married-civ-spouse,Sales,Husband,White,Male,6325,1966,40,United-States,<=50K
33,Private,Bachelors,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,4979,1912,49,United-States,>50K
29,Private,10th,7,Separated,Farming-fishing,Unmarried,White,Female,5941,3363,33,Guatemala,<=50K
43,State-gov,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,White,Male,5336,2098,35,United-States,>50K
24,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,4079,2305,33,United-States,<=50K
29,Private,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Male,5901,2589,33,United-States,<=50K
61,Self-emp-not-inc,HS-grad,6,Married-civ-spouse,Other-service,Wife,Black,Female,5315,1469,39,United-States,<=50K
48,Private,11th,5,Divorced,Other-service,Not-in-family,White,Female,4150,2052,39,United-States,<=50K
19,Private,Some-college,11,Never-married,Handlers-cleaners,Own-child,White,Male,5607,2309,31,United-States,<=50K
30,Private,Some-college,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,4503,3423,41,United-States,<=50K
24,Private,Some-college,9,Never-married,Other-service,Not-in-family,White,Male,5667,954,34,United-States,<=50K
39,Local-gov,Masters,6,Never-married,Prof-specialty,Unmarried,White,Female,5740,1111,42,United-States,<=50K
40,Private,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,4719,2676,49,United-States,>50K
27,Local-gov,Bachelors,5,Never-married,Prof-specialty,Own-child,White,Female,4215,2291,32,United-States,<=50K
25,Private,Masters,5,Never-married,Prof-specialty,Own-child,White,Female,4070,2561,47,United-States,<=50K
58,Private,Bachelors,9,Divorced,Transport-moving,Not-in-family,White,Male,5126,1166,36,United-States,<=50K
33,Private,HS-grad,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,4886,2097,48,Canada,>50K
40,Private,HS-grad,7,Widowed,Other-service,Unmarried,White,Female,4740,3065,46,United-States,<=50K
40,Self-emp-inc,Masters,10,Married-civ-spouse,Sales,Husband,White,Male,6279,2207,49,United-States,>50K
31,Private,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,6639,2492,34,United-States,<=50K
33,Private,HS-grad,5,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,5777,1581,36,China,<=50K
49,Private,Assoc-acdm,7,Married-civ-spouse,Sales,Husband,White,Male,5687,2114,35,United-States,<=50K
24,Private,Assoc-voc,5,Never-married,Tech-support,Own-child,White,Male,6549,2965,35,United-States,<=50K
46,Private,HS-grad,6,Never-married,Craft-repair,Unmarried,White,Male,3972,3127,35,United-States,<=50K
58,Local-gov,Masters,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,5102,3075,36,United-States,>50K
20,Private,Some-college,9,Never-married,Sales,Own-child,White,Female,6209,3089,45,United-States,<=50K
65,?,HS-grad,12,Widowed,?,Unmarried,White,Male,6793,2951,33,United-States,<=50K
43,Private,Some-college,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,6011,3192,33,United-States,<=50K
48,Self-emp-not-inc,Masters,11,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,6242,1930,40,India,<=50K
41,Private,Some-college,11,Married-civ-spouse,Transport-moving,Husband,White,Male,4046,3557,38,United-States,<=50K
27,State-gov,Some-college,8,Separated,Other-service,Not-in-family,White,Female,6292,1777,37,United-States,<=50K
52,?,Some-college,6,Married-civ-spouse,?,Husband,White,Male,5265,994,32,United-States,<=50K
26,Private,HS-grad,7,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,6384,3027,37,?,<=50K
52,Local-gov,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4542,3172,48,United-States,<=50K
52,Local-gov,Some-college,5,Divorced,Exec-managerial,Not-in-family,White,Female,4393,3039,43,United-States,<=50K
19,Private,HS-grad,11,Never-married,Other-service,Own-child,Black,Male,4102,1640,33,United-States,<=50K
39,Local-gov,Some-college,7,Divorced,Prof-specialty,Own-child,White,Female,5029,1274,33,United-States,<=50K
47,Private,Some-college,7,Divorced,Other-service,Unmarried,White,Female,4033,2107,43,United-States,<=50K
27,Private,HS-grad,12,Divorced,Craft-repair,Other-relative,Other,Male,6405,1897,46,United-States,<=50K
48,Private,Some-college,6,Divorced,Craft-repair,Not-in-family,White,Male,5871,2969,48,United-States,<=50K
50,Private,HS-grad,11,Separated,Other-service,Unmarried,White,Female,6308,2676,42,United-States,<=50K
60,Private,Some-college,8,Married-civ-spouse,Transport-moving,Husband,White,Male,6363,1200,42,United-States,<=50K
28,Private,Assoc-acdm,6,Married-civ-spouse,Tech-support,Husband,White,Male,6615,2592,45,United-States,>50K
47,Federal-gov,HS-grad,7,Divorced,Other-service,Unmarried,Black,Female,4491,3352,36,United-States,<=50K
69,?,Bachelors,6,Married-civ-spouse,?,Husband,White,Male,6032,3663,38,United-States,<=50K
40,Self-emp-not-inc,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,4826,3193,43,South,<=50K
41,State-gov,Masters,12,Never-married,Prof-specialty,Not-in-family,White,Male,4913,2965,40,United-States,<=50K
38,Private,HS-grad,5,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,4515,3573,31,Trinadad&Tobago,<=50K
46,Federal-gov,Assoc-voc,5,Separated,Tech-support,Not-in-family,Other,Female,5274,2034,45,United-States,<=50K
21,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,4677,1010,41,United-States,<=50K
44,Private,Masters,8,Separated,Sales,Unmarried,White,Female,5235,953,45,United-States,<=50K
38,?,10th,8,Separated,?,Own-child,White,Male,5307,2720,36,United-States,<=50K
47,Self-emp-not-inc,Some-college,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,6623,3480,33,United-States,>50K
42,Local-gov,Some-college,9,Divorced,Craft-repair,Not-in-family,White,Male,6673,3747,33,United-States,<=50K
56,Private,Bachelors,6,Never-married,Exec-managerial,Not-in-family,White,Female,6707,1716,35,United-States,>50K
32,Private,Bachelors,6,Never-married,Prof-specialty,Own-child,White,Male,5500,1997,42,United-States,<=50K
24,Private,Bachelors,8,Married-civ-spouse,Other-service,Husband,White,Male,6350,2516,32,United-States,<=50K
26,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4120,3844,42,United-States,<=50K
49,Private,11th,11,Never-married,Other-service,Not-in-family,White,Male,4509,2178,44,United-States,<=50K
65,Private,HS-grad,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,4567,1959,44,United-States,>50K
73,State-gov,7th-8th,9,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,5118,2378,32,United-States,<=50K
34,Private,11th,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5808,2682,45,United-States,<=50K
22,Private,Bachelors,8,Never-married,Adm-clerical,Own-child,White,Female,6892,3390,35,United-States,<=50K
49,Local-gov,Some-college,8,Never-married,Other-service,Unmarried,White,Female,4486,3008,32,United-States,<=50K
25,Private,11th,10,Never-married,Other-service,Unmarried,Black,Female,5629,2743,36,United-States,<=50K
39,Private,9th,12,Married-civ-spouse,Transport-moving,Husband,White,Male,6424,1330,36,United-States,<=50K
19,Private,11th,12,Never-married,Craft-repair,Not-in-family,White,Male,6415,1143,31,United-States,<=50K
24,Private,10th,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,4539,2729,43,United-States,<=50K
34,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,5143,972,37,United-States,<=50K
35,?,HS-grad,9,Widowed,?,Own-child,White,Female,6754,2025,49,United-States,<=50K
21,Private,HS-grad,11,Never-married,Machine-op-inspct,Other-relative,White,Male,5475,2062,40,United-States,<=50K
43,Private,Masters,11,Divorced,Other-service,Unmarried,White,Female,4250,1492,44,United-States,<=50K
35,Federal-gov,Bachelors,9,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,6761,2376,38,?,<=50K
39,Private,Some-college,6,Divorced,Adm-clerical,Unmarried,Black,Female,6042,2080,47,United-States,<=50K
48,?,Bachelors,6,Married-civ-spouse,?,Husband,White,Male,5913,3054,36,United-States,>50K
33,Self-emp-not-inc,Assoc-acdm,7,Never-married,Other-service,Not-in-family,Black,Male,4909,2341,49,United-States,<=50K
19,Private,Some-college,5,Never-married,Other-service,Own-child,White,Female,4020,3292,40,United-States,<=50K
17,Private,10th,6,Never-married,Sales,Unmarried,White,Female,5175,1290,36,United-States,<=50K
43,Self-emp-not-inc,Some-college,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,5770,3746,34,United-States,<=50K
62,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,6017,2282,49,United-States,<=50K
53,Local-gov,Masters,5,Divorced,Prof-specialty,Not-in-family,Black,Female,5611,3557,36,United-States,>50K
45,State-gov,Masters,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,5147,2971,36,United-States,>50K
47,Private,HS-grad,11,Divorced,Adm-clerical,Not-in-family,Black,Female,4644,3380,44,United-States,<=50K
30,Private,Some-college,7,Never-married,Other-service,Own-child,Black,Female,4839,2534,40,United-States,<=50K
53,Private,HS-grad,12,Separated,Sales,Not-in-family,White,Female,6752,1154,43,United-States,<=50K
24,Private,HS-grad,6,Separated,Machine-op-inspct,Own-child,Black,Female,6800,1594,45,United-States,<=50K
